chrID	peakStart	peakStop	peakSize	logAveP	logMinP	aveLogP	aveChipCount	maxChipCount	aveInputCount	aveInputCountScaled	aveLog2Ratio
NC_013964.1	16000	16399	400	3.11668630003014	4.16162376448994	3.49865768773528	863	868	609.5	594.498835901886	0.537571110260937
NC_013964.1	54800	55199	400	1.43862024599338	6.43683462307059	3.78721352691218	874	899	620.5	605.228101192978	0.531059243908044
NC_013964.1	76600	76999	400	6.61189687319223	6.79164422007446	6.63839289515873	982	1032	652.5	636.440509312519	0.626384354101637
NC_013964.1	240000	240199	200	0.663199818266524	0.663199818266524	0.663199818266524	684	684	510	497.447754405187	0.458661693902358
NC_013964.1	327000	327199	200	0.487155401267062	0.487155401267062	0.487155401267062	805	805	637	621.321999129617	0.373118592247988
NC_013964.1	329200	329799	600	2.14169755112175	24.1377999559894	14.4040580826026	1198.33333333333	1376	722.666666666667	704.880216699638	0.741663702331126
NC_013966.1	49200	49799	600	1.54813638089513	12.0943278453306	5.22689728721391	945.666666666667	1101	657.333333333333	641.154883455575	0.550140296171679
NC_013966.1	232600	232999	400	10.4953078361662	14.7018830747555	12.4480872053298	1247.5	1256	772.5	753.487039760799	0.727441475938851
NC_013966.1	258400	258999	600	1.1400002691615	13.5814820066138	6.26181053158215	910.666666666667	1007	616.666666666667	601.489114803658	0.600893290090143
NC_013966.1	323400	323999	600	2.75340483120194	30.5209833031498	18.253739722518	1017.33333333333	1200	550	536.463264554614	0.897711769864267
NC_013966.1	364200	364999	800	1.74596817049294	49.4387551964226	24.0016819718293	956.5	1297	469.5	457.944550378893	0.991980411091691
NC_013966.1	440800	440999	200	0.705176451603201	0.705176451603201	0.705176451603201	725	725	549	535.487876800878	0.436423977941681
NC_013966.1	462400	462999	600	1.85922931525354	8.97685239022766	4.38102781879786	888	1004	618	602.789631808639	0.551995337332334
NC_013966.1	487000	487799	800	1.9318203512756	127.634661556408	63.2958746833754	1822.75	2685	763	744.22085610031	1.13481550965449
NC_013966.1	609400	609599	200	1.00317046891972	1.00317046891972	1.00317046891972	859	859	669	652.534407249158	0.39607346685293
NC_013966.1	635400	635799	400	4.27183911413892	12.7984177064243	8.3846134127726	999.5	1110	655	638.878978696858	0.680807008479902
NC_013967.1	33000	33399	400	0.819918901587105	2.84782495907502	1.68437749221703	1017	1040	801	781.285590742265	0.379965384773547
NC_013967.1	46400	46599	200	9.20221416413139	9.20221416413139	9.20221416413139	1077	1077	688	671.066774570135	0.681680690933216
NC_013967.1	49200	49799	600	1.94418277434748	16.0412939943026	6.7087131065515	1278.33333333333	1468	909.666666666667	887.277726648207	0.519034596967854
NC_013967.1	174600	174999	400	9.92252680232905	18.4468907079608	14.0341937576375	1105	1116	648.5	632.538958297577	0.807481367596973
NC_013967.1	236600	236999	400	4.25803041110785	4.95715071475641	4.47994596202385	869.5	904	595.5	580.843407349587	0.583249259812701
NC_013967.1	249600	249799	200	4.69766716360821	4.69766716360821	4.69766716360821	921	921	636	620.346611375881	0.56936846608615
NC_013967.1	304800	304999	200	0.668664740387279	0.668664740387279	0.668664740387279	802	802	626	610.592733838524	0.392828721196585
NC_013967.1	426200	426799	600	6.98273945212482	63.8644284261612	37.9073696059332	1374.66666666667	1655	633	617.420448114674	1.12041752425666
NC_013967.1	458000	458199	200	2.61946281194941	2.61946281194941	2.61946281194941	949	949	707	689.599141891113	0.46007897188218
NC_013967.1	719800	719999	200	2.46118852996774	2.46118852996774	2.46118852996774	853	853	623	607.666570577317	0.488583938113677
NC_013967.1	813800	814399	600	1.76313912949107	25.7371846821393	15.4832851059952	1110.66666666667	1312	659.333333333333	643.105658963046	0.791617718144613
NC_013967.1	912000	912199	200	0.490342006681563	0.490342006681563	0.490342006681563	793	793	625	609.617346084789	0.378870433946943
NC_013967.1	1115400	1115599	200	0.521739788045587	0.521739788045587	0.521739788045587	872	872	701	683.746815368699	0.350411002617336
NC_013967.1	1159400	1159999	600	53.0573603045646	152.432337820299	92.2156481232255	2068.66666666667	2697	673	656.4359582641	1.62094671280595
